-107, 109, 1 
200, 233, 0 
-88, 130, 1 
176, 239, 0 
217, -130, 2 
-109, 117, 1 
175, 216, 0 
212, -185, 2 
208, -149, 2 
212, -165, 2 
-107, 102, 1 
176, 192, 0 
-86, 113, 1 
-86, 103, 1 
-115, 106, 1 
212, -159, 2 
-106, 107, 1 
203, -160, 2 
170, 200, 0 
174, 223, 0 
-84, 107, 1 
-98, 117, 1 
181, 230, 0 
-131, 146, 1 
-104, 113, 1 
171, 233, 0 
-114, 115, 1 
-115, 96, 1 
211, -160, 2 
171, 234, 0 
216, -172, 2 
-86, 90, 1 
-82, 104, 1 
175, 225, 0 
205, -174, 2 
170, 219, 0 
181, 227, 0 
-113, 124, 1 
214, -155, 2 
210, -142, 2 
211, -144, 2 
205, -166, 2 
184, 221, 0 
206, -194, 2 
-82, 101, 1 
181, 211, 0 
217, -147, 2 
206, -174, 2 
197, 225, 0 
188, 239, 0 
-89, 119, 1 
-110, 107, 1 
173, 236, 0 
214, -140, 2 
172, 199, 0 
-91, 104, 1 
192, 239, 0 
205, -164, 2 
172, 232, 0 
-94, 101, 1 
180, 219, 0 
-121, 110, 1 
-89, 124, 1 
204, -156, 2 
212, -136, 2 
-112, 121, 1 
-133, 107, 1 
290, -111, 2 
179, 219, 0 
-86, 127, 1 
184, 222, 0 
179, 211, 0 
177, 226, 0 
-124, 113, 1 
177, 234, 0 
188, 215, 0 
-103, 100, 1 
-92, 106, 1 
210, -164, 2 
194, 211, 0 
189, 219, 0 
212, -127, 2 
210, -177, 2 
192, 214, 0 
-91, 110, 1 
-112, 106, 1 
209, -136, 2 
178, 220, 0 
184, 213, 0 
208, -159, 2 
185, 222, 0 
210, -144, 2 
-110, 103, 1 
213, -149, 2 
221, -149, 2 
-107, 114, 1 
222, -161, 2 
-109, 109, 1 
-100, 112, 1 
-109, 97, 1 
208, -144, 2 
-119, 103, 1 
-118, 113, 1 
209, -151, 2 
201, 226, 0 
167, 224, 0 
221, -124, 2 
173, 227, 0 
201, 227, 0 
204, -144, 2 
182, 234, 0 
175, 211, 0 
-71, 99, 1 
210, -184, 2 
218, -148, 2 
210, -160, 2 
193, 204, 0 
173, 214, 0 
211, -184, 2 
216, -191, 2 
205, -165, 2 
188, 221, 0 
185, 228, 0 
-103, 97, 1 
-107, 133, 1 
203, -144, 2 
186, 206, 0 
-110, 129, 1 
210, -173, 2 
219, -131, 2 
192, 216, 0 
160, 220, 0 
-93, 118, 1 
206, -153, 2 
203, -151, 2 
-112, 120, 1 
218, -163, 2 
187, 210, 0 
-11, -159, 2 
215, -188, 2 
-101, 103, 1 
216, -122, 2 
203, -148, 2 
216, -150, 2 
172, 205, 0 
183, 205, 0 
210, -128, 2 
202, -158, 2 
192, 211, 0 
210, -109, 2 
176, 218, 0 
203, -144, 2 
213, -152, 2 
211, -150, 2 
216, -157, 2 
166, 223, 0 
-97, 121, 1 
198, 215, 0 
182, 225, 0 
-111, 123, 1 
209, -147, 2 
205, -143, 2 
193, 214, 0 
207, -154, 2 
-88, 103, 1 
188, 210, 0 
174, 208, 0 
175, 227, 0 
-110, 124, 1 
-116, 116, 1 
214, -160, 2 
185, 214, 0 
185, 234, 0 
-91, 100, 1 
295, -163, 2 
169, 229, 0 
173, 228, 0 
165, 195, 0 
-92, 118, 1 
-120, 112, 1 
206, -140, 2 
-98, 125, 1 
207, -138, 2 
172, 228, 0 
211, -190, 2 
176, 219, 0 
-112, 105, 1 
-91, 108, 1 
209, -188, 2 
-124, 120, 1 
-103, 100, 1 
208, -174, 2 
206, -162, 2 
185, 221, 0 
192, 228, 0 
-128, 97, 1 
181, 214, 0 
176, 206, 0 
171, 252, 0 
207, -153, 2 
-132, 111, 1 
-90, 108, 1 
190, 217, 0 
-124, 112, 1 
-99, 117, 1 
-93, 125, 1 
218, -137, 2 
204, -151, 2 
207, -130, 2 
209, -167, 2 
-118, 105, 1 
182, 206, 0 
-99, 103, 1 
216, -153, 2 
214, -145, 2 
-78, 98, 1 
-116, 131, 1 
211, -162, 2 
222, -141, 2 
-111, 104, 1 
174, 229, 0 
-105, 119, 1 
176, 209, 0 
179, 248, 0 
165, 221, 0 
181, 199, 0 
196, 219, 0 
189, 230, 0 
-102, 124, 1 
216, -159, 2 
203, -147, 2 
214, -103, 2 
213, -145, 2 
-86, 87, 1 
214, -166, 2 
213, -123, 2 
-108, 105, 1 
193, 221, 0 
-89, 109, 1 
194, 211, 0 
177, 219, 0 
-108, 107, 1 
195, -144, 2 
178, 231, 0 
216, -131, 2 
215, -184, 2 
189, 200, 0 
189, 232, 0 
176, 241, 0 
182, 219, 0 
-104, 115, 1 
-107, 98, 1 
200, -143, 2 
179, 223, 0 
206, -135, 2 
176, 219, 0 
182, 219, 0 
-93, 118, 1 
-212, 211, 0 
-98, 96, 1 
207, -109, 2 
205, -144, 2 
211, -152, 2 
211, -137, 2 
217, -127, 2 
206, -155, 2 
-61, 118, 1 
207, -156, 2 
171, 212, 0 
219, -192, 2 
206, -121, 2 
215, -114, 2 
172, 231, 0 
212, -144, 2 
187, 229, 0 
208, -164, 2 
-108, 116, 1 
183, 216, 0 
-96, 115, 1 
-109, 0, 1 
181, 209, 0 
212, -141, 2 
194, 214, 0 
-121, 119, 1 
188, 208, 0 
-104, 117, 1 
-101, 97, 1 
-116, -158, 2 
166, 228, 0 
-63, 106, 1 
180, 232, 0 
-105, 116, 1 
-90, 198, 1 
215, -164, 2 
205, -126, 2 
170, 212, 0 
213, -126, 2 
179, 219, 0 
211, -165, 2 
213, -89, 2 
190, -116, 0 
-103, 117, 1 
184, 212, 0 
171, 237, 0 
216, -166, 2 
-104, 119, 1 
-108, 99, 1 
177, 212, 0 
221, -170, 2 
211, -134, 2 
210, -158, 2 
186, 241, 0 
208, -147, 2 
191, 225, 0 
174, 224, 0 
-88, 107, 1 
181, 219, 0 
178, 226, 0 
211, -179, 2 
178, 218, 0 
190, 227, 0 
-91, 108, 1 
172, 217, 0 
179, 216, 0 
179, 214, 0 
209, -159, 2 
186, 215, 0 
210, -149, 2 
-71, 115, 1 
184, 224, 0 
211, -158, 2 
195, 212, 0 
-107, 116, 1 
196, 211, 0 
205, -181, 2 
-124, 113, 1 
176, 208, 0 
-120, 98, 1 
175, 222, 0 
208, -158, 2 
-103, 114, 1 
202, -110, 2 
175, 211, 0 
177, 217, 0 
-139, 107, 1 
-112, 100, 1 
205, -142, 2 
210, -144, 2 
180, 217, 0 
-111, 110, 1 
-108, 100, 1 
211, -132, 2 
206, -193, 2 
-102, 104, 1 
-93, 95, 1 
-125, 109, 1 
-123, 126, 1 
206, -150, 2 
171, 221, 0 
-94, 112, 1 
-89, 96, 1 
190, 216, 0 
198, 220, 0 
-101, 115, 1 
-111, 114, 1 
214, -160, 2 
-95, 97, 1 
-81, 110, 1 
196, 227, 0 
-80, 124, 1 
165, 212, 0 
162, 218, 0 
210, -158, 2 
-82, 108, 1 
218, -156, 2 
182, 235, 0 
-112, 118, 1 
179, 235, 0 
207, -115, 2 
169, 233, 0 
-120, 110, 1 
-103, 108, 1 
-96, 88, 1 
216, -127, 2 
213, -159, 2 
169, 222, 0 
156, 216, 0 
207, -170, 2 
-94, 133, 1 
208, -164, 2 
185, 222, 0 
-94, 111, 1 
210, -157, 2 
181, 222, 0 
215, -124, 2 
-77, 139, 1 
207, -172, 2 
-89, 111, 1 
204, -142, 2 
178, 233, 0 
-94, 120, 1 
208, -179, 2 
207, -164, 2 
186, 207, 0 
-109, 111, 1 
200, -168, 2 
-116, 116, 1 
183, 224, 0 
-88, 106, 1 
209, -138, 2 
-81, 97, 1 
212, -146, 2 
215, -189, 2 
214, -153, 2 
208, -159, 2 
215, -169, 2 
172, 203, 0 
169, 208, 0 
200, -162, 2 
165, 219, 0 
192, 205, 0 
-103, 123, 1 
172, 216, 0 
-96, 109, 1 
173, 211, 0 
-99, 127, 1 
209, -141, 2 
-80, 100, 1 
191, 210, 0 
-83, 110, 1 
-97, 98, 1 
212, -156, 2 
-124, 107, 1 
-66, 107, 1 
-101, 111, 1 
-80, 109, 1 
209, -177, 2 
181, 216, 0 
158, 236, 0 
-108, 126, 1 
159, 217, 0 
212, -124, 2 
207, -161, 2 
212, -150, 2 
196, 221, 0 
178, 227, 0 
208, -143, 2 
214, -129, 2 
-104, 93, 1 
175, 216, 0 
209, -143, 2 
-110, 107, 1 
175, 225, 0 
-91, 109, 1 
194, 200, 0 
-79, 94, 1 
-107, 101, 1 
193, 198, 0 
-100, 120, 1 
-110, 102, 1 
172, 223, 0 
-110, 110, 1 
214, -136, 2 
-107, 112, 1 
182, 216, 0 
-101, 108, 1 
178, 235, 0 
218, -134, 2 
207, -171, 2 
210, -160, 2 
-101, 90, 1 
181, 228, 0 
202, 204, 0 
-121, 128, 1 
193, 223, 0 
208, -155, 2 
-104, 126, 1 
-77, 98, 1 
213, -154, 2 
207, -131, 2 
207, -150, 2 
207, -117, 2 
-109, 105, 1 
-106, 107, 1 
173, 212, 0 
214, -146, 2 
217, -160, 2 
176, 244, 0 
-94, 107, 1 
158, 234, 0 
213, -178, 2 
199, 211, 0 
175, 225, 0 
171, 222, 0 
173, 228, 0 
210, -140, 2 
206, -115, 2 
180, 229, 0 
-121, 119, 1 
-71, 108, 1 
182, 201, 0 
154, 216, 0 
207, -150, 2 
219, -138, 2 
208, -185, 2 
219, -163, 2 
214, -127, 2 
-98, 116, 1 
-99, 109, 1 
218, -163, 2 
-109, 103, 1 
196, 201, 0 
211, -160, 2 
171, 214, 0 
-104, 88, 1 
-130, 105, 1 
170, 232, 0 
209, -164, 2 
-101, 97, 1 
202, -140, 2 
191, 240, 0 
208, -161, 2 
191, 198, 0 
178, 220, 0 
210, -164, 2 
208, -143, 2 
-98, 121, 1 
215, -151, 2 
211, -160, 2 
182, 220, 0 
203, -144, 2 
216, -156, 2 
184, 222, 0 
175, 204, 0 
205, -160, 2 
-107, 127, 1 
-82, 111, 1 
174, 228, 0 
-113, 109, 1 
203, -129, 2 
-124, 134, 1 
172, 216, 0 
213, -184, 2 
-94, 97, 1 
207, -164, 2 
211, -156, 2 
208, -147, 2 
173, 207, 0 
207, -144, 2 
208, -170, 2 
184, 221, 0 
-133, 112, 1 
157, 226, 0 
211, -166, 2 
177, 221, 0 
-106, 96, 1 
203, -147, 2 
-91, 98, 1 
170, 229, 0 
184, 211, 0 
209, -180, 2 
212, -148, 2 
189, 214, 0 
212, -164, 2 
212, -202, 2 
-96, 128, 1 
213, -138, 2 
-115, 111, 1 
212, -148, 2 
213, -164, 2 
205, -108, 2 
-122, 114, 1 
210, -173, 2 
-126, 113, 1 
163, 209, 0 
212, -146, 2 
-116, 121, 1 
209, -162, 2 
-94, 107, 1 
212, -114, 2 
214, -118, 2 
207, -174, 2 
-102, 88, 1 
186, 238, 0 
178, 211, 0 
212, -131, 2 
-97, 107, 1 
213, -133, 2 
-109, 103, 1 
185, 214, 0 
178, 213, 0 
218, -145, 2 
-114, 108, 1 
218, -167, 2 
-90, 102, 1 
209, -113, 2 
-115, 116, 1 
204, -166, 2 
-63, 100, 1 
215, -149, 2 
187, -167, 0 
-85, 107, 1 
-87, 109, 1 
212, -128, 2 
-94, 105, 1 
-118, 99, 1 
219, -183, 2 
-111, 98, 1 
-86, 107, 1 
208, -169, 2 
192, 207, 0 
-80, 125, 1 
217, -157, 2 
-96, 106, 1 
-87, 120, 1 
222, -121, 2 
-113, 120, 1 
208, -126, 2 
-107, 114, 1 
-108, 108, 1 
166, 214, 0 
-109, 122, 1 
178, 221, 0 
182, 236, 0 
176, 240, 0 
-93, 92, 1 
-93, 106, 1 
211, -129, 2 
166, 221, 0 
-107, 112, 1 
217, -155, 2 
210, -154, 2 
-116, 126, 1 
194, 213, 0 
174, 212, 0 
201, -135, 2 
215, -143, 2 
-110, 89, 1 
189, 210, 0 
179, 216, 0 
299, 232, 0 
-101, 114, 1 
201, -144, 2 
-97, 99, 1 
-130, 106, 1 
190, 206, 0 
-109, 100, 1 
211, -142, 2 
183, 212, 0 
-74, 114, 1 
-101, 88, 1 
-96, 124, 1 
-79, 107, 1 
-99, 104, 1 
184, 232, 0 
-97, 105, 1 
214, -132, 2 
216, -129, 2 
206, -163, 2 
161, 211, 0 
-105, 117, 1 
170, 208, 0 
191, 213, 0 
-74, 114, 1 
175, 214, 0 
206, -170, 2 
-94, 109, 1 
170, 227, 0 
-78, 129, 1 
174, 204, 0 
169, 229, 0 
-83, 122, 1 
214, -178, 2 
196, 216, 0 
204, -157, 2 
-135, 117, 1 
-113, 126, 1 
207, -160, 2 
178, 216, 0 
-82, 92, 1 
-84, 108, 1 
-88, 126, 1 
183, 204, 0 
-118, 117, 1 
153, 26, 0 
169, 223, 0 
-99, 97, 1 
167, 225, 0 
181, 228, 0 
-130, 105, 1 
204, -164, 2 
206, -164, 2 
175, 218, 0 
216, -169, 2 
170, 227, 0 
-80, 104, 1 
190, 234, 0 
-127, 119, 1 
178, 223, 0 
-77, 105, 1 
169, 215, 0 
180, 221, 0 
191, 219, 0 
-75, 131, 1 
-103, 105, 1 
210, 16, 2 
114, 209, 0 
-134, 106, 1 
216, -161, 2 
-96, 108, 1 
203, -153, 2 
213, -135, 2 
168, 211, 0 
198, 232, 0 
-99, 110, 1 
179, 220, 0 
188, 223, 0 
171, 209, 0 
-95, 106, 1 
205, -161, 2 
175, 214, 0 
-108, 101, 1 
201, 225, 0 
-105, 115, 1 
186, 223, 0 
215, -179, 2 
204, -146, 2 
-90, 111, 1 
218, -156, 2 
180, 219, 0 
172, 232, 0 
207, -154, 2 
176, 208, 0 
-82, 129, 1 
185, 224, 0 
-75, 120, 1 
209, -195, 2 
-93, 93, 1 
210, -173, 2 
181, 228, 0 
192, 226, 0 
167, 216, 0 
-100, 108, 1 
-86, 116, 1 
214, -135, 2 
174, 207, 0 
-108, 98, 1 
216, -127, 2 
214, -157, 2 
217, -170, 2 
-99, 111, 1 
174, 216, 0 
206, -150, 2 
-100, 99, 1 
-132, 114, 1 
190, 223, 0 
201, -126, 2 
-69, 111, 1 
173, 221, 0 
-107, 111, 1 
171, 228, 0 
173, 219, 0 
209, -150, 2 
-73, 119, 1 
-92, 131, 1 
-104, 108, 1 
-34, -175, 2 
207, -155, 2 
-104, 116, 1 
-98, 107, 1 
162, 205, 0 
218, -151, 2 
165, 213, 0 
-87, 117, 1 
181, 219, 0 
216, -144, 2 
-102, 108, 1 
193, 224, 0 
-99, 116, 1 
-97, 121, 1 
-103, 110, 1 
209, -148, 2 
206, -163, 2 
204, -127, 2 
190, 234, 0 
209, -127, 2 
-114, 101, 1 
178, 214, 0 
-103, 109, 1 
181, 196, 0 
206, -130, 2 
218, -172, 2 
215, -157, 2 
174, 196, 0 
181, 202, 0 
-108, 129, 1 
-79, 104, 1 
207, -147, 2 
-112, 116, 1 
-111, 114, 1 
213, -130, 2 
177, 225, 0 
197, -139, 2 
-106, 108, 1 
202, -200, 2 
-130, 96, 1 
209, -159, 2 
-99, 119, 1 
164, 219, 0 
-92, 107, 1 
290, 211, 0 
184, 233, 0 
-92, 108, 1 
213, -147, 2 
215, -121, 2 
159, 232, 0 
209, -152, 2 
207, -160, 2 
-96, 112, 1 
176, 210, 0 
180, 232, 0 
193, 239, 0 
161, 222, 0 
216, -185, 2 
-129, 122, 1 
184, 214, 0 
-83, 106, 1 
201, -184, 2 
181, 237, 0 
187, 225, 0 
-100, 124, 1 
-81, 125, 1 
194, -159, 2 
-85, 106, 1 
174, 214, 0 
169, 226, 0 
209, -142, 2 
206, -151, 2 
217, -116, 2 
-118, 121, 1 
-106, 110, 1 
-104, -175, 1 
176, 224, 0 
-101, 118, 1 
212, -123, 2 
185, 217, 0 
212, -144, 2 
209, -148, 2 
194, 195, 0 
-101, 108, 1 
-118, 102, 1 
207, -166, 2 
174, 206, 0 
-119, 114, 1 
175, 210, 0 
207, -178, 2 
210, -155, 2 
189, 225, 0 
218, -120, 2 
185, 243, 0 
201, 209, 0 
184, 212, 0 
159, 218, 0 
205, -129, 2 
200, -149, 2 
184, 235, 0 
223, -137, 2 
204, -213, 2 
214, -171, 2 
-281, 213, 0 
215, -168, 2 
212, -176, 2 
-84, 108, 1 
172, 207, 0 
186, 213, 0 
-87, 106, 1 
212, -130, 2 
184, 229, 0 
176, 229, 0 
208, -143, 2 
203, -145, 2 
177, 221, 0 
210, -138, 2 
212, -161, 2 
-75, 107, 1 
176, 224, 0 
171, 220, 0 
-86, 119, 1 
165, -172, 0 
177, 214, 0 
209, -167, 2 
-92, 107, 1 
184, 226, 0 
-96, 124, 1 
175, 235, 0 
203, -139, 2 
-90, 113, 1 
209, -120, 2 
214, -137, 2 
-78, 115, 1 
205, -173, 2 
188, 197, 0 
196, 218, 0 
-102, 101, 1 
187, 231, 0 
-92, 132, 1 
-74, 103, 1 
182, 197, 0 
205, -120, 2 
180, 216, 0 
201, -182, 2 
210, -156, 2 
-125, 108, 1 
169, 211, 0 
177, 218, 0 
-115, 119, 1 
-103, 121, 1 
-85, 119, 1 
184, 221, 0 
-86, 122, 1 
162, 225, 0 
193, 218, 0 
213, -143, 2 
193, 213, 0 
186, 221, 0 
168, 218, 0 
167, 218, 0 
-144, 95, 1 
209, -169, 2 
210, -168, 2 
100, -174, 2 
208, -135, 2 
171, 212, 0 
175, 207, 0 
216, -131, 2 
-111, 109, 1 
202, -130, 2 
-91, 108, 1 
168, 229, 0 
201, -163, 2 
-90, 129, 1 
209, -154, 2 
-101, 102, 1 
-85, 108, 1 
-104, 109, 1 
216, -136, 2 
193, 210, 0 
212, -120, 2 
-122, 123, 1 
209, -155, 2 
163, 217, 0 
208, -155, 2 
215, -149, 2 
-114, 112, 1 
-79, 105, 1 
162, 224, 0 
-129, 117, 1 
182, 214, 0 
-106, 110, 1 
213, -145, 2 
-101, 106, 1 
209, -162, 2 
-244, 236, 0 
180, 230, 0 
-147, 108, 1 
183, 202, 0 
159, 219, 0 
-66, 112, 1 
210, -154, 2 
202, -144, 2 
206, -142, 2 
-93, 109, 1 
186, 216, 0 
-76, 104, 1 
-100, 119, 1 
-126, 114, 1 
-104, 106, 1 
-113, 102, 1 
178, 230, 0 
-119, 117, 1 
-95, 89, 1 
-105, 118, 1 
142, -161, 2 
-98, 120, 1 
212, -159, 2 
207, -168, 2 
179, 232, 0 
212, -171, 2 
195, 217, 0 
224, -144, 2 
-89, 103, 1 
170, 229, 0 
157, 213, 0 
-88, 100, 1 
211, -165, 2 
213, -151, 2 
208, -167, 2 
-103, 105, 1 
177, 230, 0 
-80, 129, 1 
-79, 112, 1 
-87, 114, 1 
191, 205, 0 
216, -145, 2 
206, -175, 2 
209, -142, 2 
205, -122, 2 
181, 223, 0 
-82, 123, 1 
206, -120, 2 
212, -156, 2 
183, 220, 0 
-112, 115, 1 
211, -114, 2 
167, 224, 0 
-103, 106, 1 
190, 216, 0 
188, 211, 0 
213, -162, 2 
179, 229, 0 
210, -164, 2 
209, -122, 2 
206, -121, 2 
183, 202, 0 
-102, 7, 1 
-106, 104, 1 
-113, 111, 1 
209, -114, 2 
213, -163, 2 
-154, 219, 0 
-83, 114, 1 
181, 228, 0 
204, -166, 2 
-78, 108, 1 
-101, 104, 1 
-108, 106, 1 
217, -119, 2 
-99, 105, 1 
209, -130, 2 
213, -162, 2 
189, 233, 0 
210, -161, 2 
-92, 109, 1 
-80, 111, 1 
-100, 99, 1 
175, 224, 0 
210, -116, 2 
-119, 115, 1 
-103, 106, 1 
198, 211, 0 
-89, 96, 1 
-117, 103, 1 
208, -143, 2 
-68, 111, 1 
-112, 104, 1 
-86, 104, 1 
208, -129, 2 
208, -140, 2 
170, 225, 0 
209, -169, 2 
182, 208, 0 
209, -158, 2 
196, 221, 0 
216, -159, 2 
-91, 113, 1 
-73, 110, 1 
-83, 111, 1 
174, 233, 0 
208, -159, 2 
-64, 122, 1 
211, -156, 2 
200, -152, 2 
167, 227, 0 
188, 218, 0 
-115, 94, 1 
174, 224, 0 
211, -136, 2 
210, -165, 2 
207, -149, 2 
208, -174, 2 
200, 225, 0 
-214, 123, 1 
-82, 119, 1 
196, 207, 0 
-113, 130, 1 
-91, 90, 1 
212, -148, 2 
181, 220, 0 
167, 212, 0 
-99, 102, 1 
-133, 129, 1 
213, -100, 2 
-80, 109, 1 
-88, 94, 1 
219, -149, 2 
198, -145, 2 
-92, 120, 1 
-113, 102, 1 
160, 211, 0 
166, 231, 0 
-83, 100, 1 
178, 218, 0 
171, 221, 0 
-121, 133, 1 
-92, 113, 1 
210, -148, 2 
-96, 115, 1 
204, -149, 2 
172, 231, 0 
215, -132, 2 
-78, 103, 1 
219, -125, 2 
212, -126, 2 
179, 219, 0 
179, 210, 0 
207, -130, 2 
-87, 110, 1 
-72, 107, 1 
-100, 111, 1 
-104, 131, 1 
-130, 117, 1 
-85, 115, 1 
163, 216, 0 
208, -167, 2 
-108, 97, 1 
175, 218, 0 
-92, 132, 1 
216, -122, 2 
-95, 110, 1 
-113, 121, 1 
205, -136, 2 
-99, 111, 1 
173, 227, 0 
190, 218, 0 
178, 218, 0 
210, -134, 2 
180, 238, 0 
213, -161, 2 
-130, 107, 1 
179, 220, 0 
173, 219, 0 
216, -175, 2 
168, 216, 0 
207, -147, 2 
215, -131, 2 
211, -186, 2 
-109, 113, 1 
191, 206, 0 
-105, 95, 1 
210, -144, 2 
206, -153, 2 
-116, 110, 1 
189, 70, 0 
-91, 113, 1 
217, -116, 2 
198, -144, 2 
148, 220, 0 
171, 240, 0 
188, 227, 0 
175, 225, 0 
223, -151, 2 
-95, 113, 1 
-94, 110, 1 
-123, 114, 1 
-75, 115, 1 
181, 211, 0 
215, -158, 2 
175, 229, 0 
-96, 93, 1 
171, 218, 0 
-104, 98, 1 
178, 225, 0 
-115, 81, 1 
171, 207, 0 
213, -150, 2 
206, -161, 2 
182, 219, 0 
-78, 105, 1 
178, 224, 0 
209, -138, 2 
214, -129, 2 
-61, 108, 1 
-62, 108, 1 
-100, 95, 1 
-112, 111, 1 
210, -119, 2 
213, -157, 2 
213, -142, 2 
217, -154, 2 
-96, 103, 1 
176, 214, 0 
211, -150, 2 
-102, 103, 1 
185, 221, 0 
211, -139, 2 
179, 231, 0 
172, 235, 0 
178, 222, 0 
207, -180, 2 
-111, 102, 1 
191, 202, 0 
-102, 103, 1 
166, 225, 0 
200, 223, 0 
207, -155, 2 
177, 221, 0 
-109, 122, 1 
-124, 105, 1 
-98, 102, 1 
184, 230, 0 
213, -143, 2 
178, 241, 0 
213, -169, 2 
216, -139, 2 
215, -121, 2 
-88, 111, 1 
-109, 103, 1 
211, -171, 2 
209, -109, 2 
-80, 111, 1 
-89, 102, 1 
-92, 107, 1 
-127, 103, 1 
-117, 119, 1 
-124, 114, 1 
169, 227, 0 
201, -132, 2 
207, -146, 2 
179, 229, 0 
175, 209, 0 
-102, 112, 1 
-100, 118, 1 
179, 223, 0 
212, -161, 2 
212, -128, 2 
206, -187, 2 
208, -156, 2 
203, -121, 2 
192, 216, 0 
163, 237, 0 
209, -144, 2 
176, 222, 0 
182, 234, 0 
201, 208, 0 
208, -142, 2 
182, 218, 0 
164, 221, 0 
-101, 109, 1 
206, -134, 2 
-118, 133, 1 
189, 219, 0 
-98, 122, 1 
210, -155, 2 
185, 226, 0 
-86, 116, 1 
211, -133, 2 
-62, 113, 1 
-115, 116, 1 
188, 217, 0 
219, -161, 2 
94, 107, 1 
186, 212, 0 
210, -179, 2 
173, 221, 0 
205, -179, 2 
212, -127, 2 
198, 230, 0 
210, -151, 2 
220, -146, 2 
221, -135, 2 
190, 244, 0 
-120, 91, 1 
180, 211, 0 
159, 217, 0 
-113, 99, 1 
169, 204, 0 
169, 218, 0 
209, -158, 2 
171, 230, 0 
-182, -172, 2 
208, -151, 2 
216, -152, 2 
224, -114, 2 
215, -139, 2 
-70, 113, 1 
172, 226, 0 
-105, 106, 1 
174, 216, 0 
-100, 113, 1 
-83, 94, 1 
-96, 125, 1 
186, 197, 0 
206, -159, 2 
-86, 91, 1 
178, 216, 0 
206, -156, 2 
-116, 120, 1 
164, 217, 0 
209, -123, 2 
173, 214, 0 
216, -176, 2 
190, 222, 0 
190, 212, 0 
176, 225, 0 
210, -151, 2 
-122, 107, 1 
162, 221, 0 
178, 212, 0 
-103, 94, 1 
180, 231, 0 
213, -154, 2 
188, 223, 0 
-105, 101, 1 
210, -159, 2 
-117, 119, 1 
174, 227, 0 
170, 227, 0 
-115, 102, 1 
196, 217, 0 
217, -166, 2 
-119, 104, 1 
170, 233, 0 
201, -161, 2 
192, 226, 0 
-94, 119, 1 
-125, 101, 1 
168, 218, 0 
211, -160, 2 
191, 216, 0 
-114, 115, 1 
178, 214, 0 
209, -154, 2 
212, -133, 2 
-113, 89, 1 
-131, 104, 1 
215, -135, 2 
-88, 118, 1 
215, -154, 2 
-101, 119, 1 
194, 217, 0 
-93, 115, 1 
188, 211, 0 
-117, 86, 1 
-112, 103, 1 
-104, 102, 1 
-92, 118, 1 
188, 217, 0 
213, -128, 2 
-90, 113, 1 
191, 236, 0 
208, -163, 2 
205, -135, 2 
-93, 106, 1 
-72, 112, 1 
-111, 113, 1 
-93, 94, 1 
-84, 132, 1 
-121, 101, 1 
205, -148, 2 
204, -162, 2 
206, -125, 2 
176, 224, 0 
207, -170, 2 
179, 228, 0 
-123, 108, 1 
175, 220, 0 
209, -149, 2 
190, 195, 0 
182, 228, 0 
-107, 112, 1 
204, -128, 2 
-98, 126, 1 
187, 210, 0 
192, 222, 0 
184, 241, 0 
209, -127, 2 
-88, 118, 1 
210, -161, 2 
-81, 103, 1 
198, 226, 0 
178, 227, 0 
167, 208, 0 
185, 223, 0 
-89, 111, 1 
180, 239, 0 
-100, 113, 1 
187, 202, 0 
205, -144, 2 
204, -121, 2 
213, -142, 2 
-115, 121, 1 
-75, 107, 1 
207, -144, 2 
-129, 101, 1 
215, -142, 2 
-106, 110, 1 
188, 211, 0 
212, -182, 2 
188, 235, 0 
207, -180, 2 
-117, 107, 1 
208, -171, 2 
-94, 112, 1 
213, -145, 2 
208, -121, 2 
195, 222, 0 
208, -161, 2 
214, -179, 2 
191, 217, 0 
-90, 116, 1 
217, -147, 2 
-102, 109, 1 
176, 237, 0 
-90, 99, 1 
-77, 113, 1 
210, -155, 2 
216, -132, 2 
173, 240, 0 
214, -182, 2 
202, -169, 2 
169, 215, 0 
207, -157, 2 
-108, 109, 1 
-129, 125, 1 
179, 218, 0 
211, -154, 2 
-82, 127, 1 
211, -166, 2 
182, 228, 0 
204, -148, 2 
172, 222, 0 
-96, 113, 1 
177, 213, 0 
180, 219, 0 
-98, 99, 1 
188, 226, 0 
186, 226, 0 
204, -128, 2 
-105, 100, 1 
210, -170, 2 
206, -153, 2 
-92, 114, 1 
175, 228, 0 
-91, 106, 1 
-97, 102, 1 
246, -164, 2 
-107, 122, 1 
-85, 103, 1 
175, 227, 0 
211, -134, 2 
170, 215, 0 
184, 231, 0 
206, -134, 2 
173, 242, 0 
-97, 124, 1 
178, 217, 0 
186, 223, 0 
207, -137, 2 
206, -185, 2 
192, 230, 0 
167, 226, 0 
-103, 126, 1 
-101, 112, 1 
187, 203, 0 
218, -163, 2 
207, -149, 2 
193, -179, 2 
184, 207, 0 
181, 213, 0 
183, 233, 0 
-97, 121, 1 
186, 219, 0 
168, 214, 0 
-149, 129, 1 
212, -154, 2 
-117, 117, 1 
-91, 127, 1 
213, -151, 2 
177, 220, 0 
209, -148, 2 
210, -190, 2 
166, 218, 0 
166, 210, 0 
175, 216, 0 
188, 216, 0 
180, 209, 0 
178, 209, 0 
203, -121, 2 
-116, 116, 1 
207, -141, 2 
-109, 96, 1 
-126, 112, 1 
-104, 97, 1 
208, -130, 2 
-117, 103, 1 
-96, 116, 1 
163, 198, 0 
203, -150, 2 
168, 242, 0 
